"","A1","B2","C3","D4","E5","F6","G7","H8","I9","J10","K11","L12","M13","N14","O15","P16","Q17","R18","S19","T20","U21","V22","W23","X24","Y25","Z26","NA27","NA28","NA29","NA30","NA31","NA32","NA33","NA34","NA35","NA36","NA37","NA38","NA39","NA40","NA41","NA42","NA43","NA44","NA45","NA46","NA47","NA48","NA49","NA50","NA51"
"573","P18a_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"574","P18_A_CELULAR_El_precio","23","74.2","13","76.5","10","71.4","0","NaN","9","69.2","4","57.1","4","80","6","100","0","NaN","0","NaN","6","60","10","83.3","5","83.3","2","66.7","5","50","0","NaN","2","100","3","100","9","81.8","4","80","8","88.9","5","83.3","3","100","7","53.8","0","NaN"
"575","P18_A_CELULAR_Suficiente_capacidad_de_almace","17","54.8","8","47.1","9","64.3","0","NaN","8","61.5","3","42.9","2","40","4","66.7","0","NaN","0","NaN","5","50","7","58.3","3","50","2","66.7","4","40","0","NaN","1","50","3","100","7","63.6","2","40","7","77.8","3","50","1","33.3","6","46.2","0","NaN"
"576","P18_A_CELULAR_Que_tome_buenas_fotos","15","48.4","9","52.9","6","42.9","0","NaN","7","53.8","3","42.9","1","20","4","66.7","0","NaN","0","NaN","5","50","6","50","3","50","1","33.3","5","50","0","NaN","0","0","3","100","5","45.5","2","40","6","66.7","1","16.7","1","33.3","7","53.8","0","NaN"
"577","P18_A_CELULAR_Resoluci_n_de_la_pantalla","17","54.8","8","47.1","9","64.3","0","NaN","9","69.2","4","57.1","1","20","3","50","0","NaN","0","NaN","3","30","9","75","4","66.7","1","33.3","5","50","0","NaN","1","50","3","100","7","63.6","1","20","7","77.8","3","50","2","66.7","5","38.5","0","NaN"
"578","P18_A_CELULAR_Que_sea_c_modo_para_cargar___n","15","48.4","5","29.4","10","71.4","0","NaN","8","61.5","3","42.9","1","20","3","50","0","NaN","0","NaN","3","30","6","50","4","66.7","2","66.7","4","40","0","NaN","1","50","2","66.7","7","63.6","1","20","7","77.8","4","66.7","1","33.3","3","23.1","0","NaN"
"579","P18_A_CELULAR_En_el_color___dise_o","12","38.7","8","47.1","4","28.6","0","NaN","5","38.5","5","71.4","0","0","2","33.3","0","NaN","0","NaN","1","10","8","66.7","2","33.3","1","33.3","3","30","0","NaN","1","50","1","33.3","5","45.5","2","40","5","55.6","2","33.3","1","33.3","4","30.8","0","NaN"
"580","P18_A_CELULAR_Que_sea_f_cil_de_usar","11","35.5","6","35.3","5","35.7","0","NaN","5","38.5","3","42.9","2","40","1","16.7","0","NaN","0","NaN","1","10","4","33.3","4","66.7","2","66.7","0","0","0","NaN","1","50","2","66.7","6","54.5","2","40","4","44.4","4","66.7","1","33.3","2","15.4","0","NaN"
"581","P18_A_CELULAR_Otra__Especificar","1","3.2","0","0","1","7.1","0","NaN","1","7.7","0","0","0","0","0","0","0","NaN","0","NaN","1","10","0","0","0","0","0","0","1","10","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7.7","0","NaN"
"582","P18_A_CELULAR_No_sabe___no_contest","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"583","Total","31","100","17","100","14","100","0","NaN","13","100","7","100","5","100","6","100","0","NaN","0","NaN","10","100","12","100","6","100","3","100","10","100","0","NaN","2","100","3","100","11","100","5","100","9","100","6","100","3","100","13","100","0","NaN"
"584",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"585","P18a_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"586","P18_A_TABLET_El_precio","27","61.4","15","62.5","12","60","0","NaN","8","57.1","6","54.5","6","75","7","63.6","0","NaN","0","NaN","5","38.5","11","64.7","8","80","3","75","4","33.3","0","0","3","37.5","5","100","10","83.3","5","83.3","11","78.6","5","50","4","100","7","43.8","0","NaN"
"587","P18_A_TABLET_Suficiente_capacidad_de_almace","30","68.2","14","58.3","16","80","0","NaN","9","64.3","7","63.6","5","62.5","9","81.8","0","NaN","0","NaN","7","53.8","13","76.5","8","80","2","50","8","66.7","1","100","4","50","4","80","10","83.3","3","50","10","71.4","9","90","3","75","8","50","0","NaN"
"588","P18_A_TABLET_Que_tome_buenas_fotos","15","34.1","8","33.3","7","35","0","NaN","5","35.7","4","36.4","3","37.5","3","27.3","0","NaN","0","NaN","2","15.4","6","35.3","5","50","2","50","1","8.3","1","100","4","50","3","60","4","33.3","2","33.3","7","50","5","50","1","25","2","12.5","0","NaN"
"589","P18_A_TABLET_Resoluci_n_de_la_pantalla","23","52.3","11","45.8","12","60","0","NaN","9","64.3","7","63.6","2","25","5","45.5","0","NaN","0","NaN","4","30.8","10","58.8","7","70","2","50","5","41.7","1","100","5","62.5","3","60","7","58.3","2","33.3","9","64.3","6","60","2","50","6","37.5","0","NaN"
"590","P18_A_TABLET_Que_sea_c_modo_para_cargar___n","20","45.5","9","37.5","11","55","0","NaN","7","50","7","63.6","2","25","4","36.4","0","NaN","0","NaN","3","23.1","10","58.8","5","50","2","50","2","16.7","1","100","5","62.5","3","60","6","50","3","50","8","57.1","7","70","1","25","4","25","0","NaN"
"591","P18_A_TABLET_En_el_color___dise_o","15","34.1","7","29.2","8","40","0","NaN","5","35.7","6","54.5","0","0","4","36.4","0","NaN","0","NaN","2","15.4","8","47.1","4","40","1","25","2","16.7","0","0","3","37.5","2","40","5","41.7","3","50","6","42.9","4","40","1","25","4","25","0","NaN"
"592","P18_A_TABLET_Que_sea_f_cil_de_usar","18","40.9","10","41.7","8","40","0","NaN","7","50","6","54.5","1","12.5","4","36.4","0","NaN","0","NaN","3","23.1","6","35.3","6","60","3","75","2","16.7","0","0","3","37.5","3","60","7","58.3","3","50","7","50","6","60","2","50","3","18.8","0","NaN"
"593","P18_A_TABLET_Otra__Especificar","1","2.3","0","0","1","5","0","NaN","1","7.1","0","0","0","0","0","0","0","NaN","0","NaN","1","7.7","0","0","0","0","0","0","1","8.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6.2","0","NaN"
"594","P18_A_TABLET_No_sabe___no_contest","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"595","Total","44","100","24","100","20","100","0","NaN","14","100","11","100","8","100","11","100","0","NaN","0","NaN","13","100","17","100","10","100","4","100","12","100","1","100","8","100","5","100","12","100","6","100","14","100","10","100","4","100","16","100","0","NaN"
"596",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"597","P18a_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"598","P18_A_COMPU_El_precio","14","77.8","7","70","7","87.5","0","NaN","7","87.5","3","60","3","100","1","50","0","NaN","0","NaN","5","71.4","4","80","4","80","1","100","3","42.9","0","NaN","0","NaN","3","100","7","100","1","100","3","75","3","100","2","100","6","66.7","0","NaN"
"599","P18_A_COMPU_Suficiente_capacidad_de_almace","10","55.6","7","70","3","37.5","0","NaN","6","75","3","60","1","33.3","0","0","0","NaN","0","NaN","3","42.9","4","80","2","40","1","100","3","42.9","0","NaN","0","NaN","3","100","4","57.1","0","0","3","75","0","0","2","100","5","55.6","0","NaN"
"600","P18_A_COMPU_Que_tome_buenas_fotos","5","27.8","2","20","3","37.5","0","NaN","3","37.5","2","40","0","0","0","0","0","NaN","0","NaN","0","0","2","40","2","40","1","100","0","0","0","NaN","0","NaN","2","66.7","3","42.9","0","0","2","50","1","33.3","2","100","0","0","0","NaN"
"601","P18_A_COMPU_Resoluci_n_de_la_pantalla","9","50","4","40","5","62.5","0","NaN","5","62.5","3","60","0","0","1","50","0","NaN","0","NaN","3","42.9","4","80","1","20","1","100","3","42.9","0","NaN","0","NaN","2","66.7","4","57.1","0","0","2","50","1","33.3","2","100","4","44.4","0","NaN"
"602","P18_A_COMPU_Que_sea_c_modo_para_cargar___n","7","38.9","3","30","4","50","0","NaN","5","62.5","2","40","0","0","0","0","0","NaN","0","NaN","1","14.3","3","60","2","40","1","100","0","0","0","NaN","0","NaN","2","66.7","5","71.4","0","0","2","50","2","66.7","1","50","2","22.2","0","NaN"
"603","P18_A_COMPU_En_el_color___dise_o","8","44.4","6","60","2","25","0","NaN","4","50","3","60","1","33.3","0","0","0","NaN","0","NaN","2","28.6","3","60","2","40","1","100","2","28.6","0","NaN","0","NaN","2","66.7","3","42.9","1","100","3","75","0","0","1","50","4","44.4","0","NaN"
"604","P18_A_COMPU_Que_sea_f_cil_de_usar","9","50","5","50","4","50","0","NaN","5","62.5","3","60","1","33.3","0","0","0","NaN","0","NaN","1","14.3","3","60","4","80","1","100","0","0","0","NaN","0","NaN","2","66.7","6","85.7","1","100","3","75","2","66.7","2","100","2","22.2","0","NaN"
"605","P18_A_COMPU_Otra__Especificar","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"606","P18_A_COMPU_No_sabe___no_contest","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"607","Total","18","100","10","100","8","100","0","NaN","8","100","5","100","3","100","2","100","0","NaN","0","NaN","7","100","5","100","5","100","1","100","7","100","0","NaN","0","NaN","3","100","7","100","1","100","4","100","3","100","2","100","9","100","0","NaN"
"608",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"609","P18b_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"610","Lo vendería","20","64.5","11","64.7","9","64.3","0","NaN","8","61.5","5","71.4","3","60","4","66.7","0","NaN","0","NaN","3","30","11","91.7","5","83.3","1","33.3","4","40","0","NaN","2","100","3","100","7","63.6","4","80","9","100","4","66.7","2","66.7","5","38.5","0","NaN"
"611","Lo regalaría","11","35.5","6","35.3","5","35.7","0","NaN","5","38.5","2","28.6","2","40","2","33.3","0","NaN","0","NaN","7","70","1","8.3","1","16.7","2","66.7","6","60","0","NaN","0","0","0","0","4","36.4","1","20","0","0","2","33.3","1","33.3","8","61.5","0","NaN"
"612","Total","31","100","17","100","14","100","0","NaN","13","100","7","100","5","100","6","100","0","NaN","0","NaN","10","100","12","100","6","100","3","100","10","100","0","NaN","2","100","3","100","11","100","5","100","9","100","6","100","3","100","13","100","0","NaN"
"613",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"614","P18b2_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"615","Familiar","11","35.5","7","41.2","4","28.6","0","NaN","4","30.8","2","28.6","3","60","2","33.3","0","NaN","0","NaN","8","80","1","8.3","1","16.7","1","33.3","6","60","0","NaN","0","0","1","33.3","4","36.4","0","0","0","0","2","33.3","0","0","9","69.2","0","NaN"
"616","Amigo","8","25.8","4","23.5","4","28.6","0","NaN","4","30.8","0","0","1","20","3","50","0","NaN","0","NaN","2","20","2","16.7","3","50","1","33.3","2","20","0","NaN","0","0","0","0","4","36.4","2","40","2","22.2","3","50","2","66.7","1","7.7","0","NaN"
"617","Otro","12","38.7","6","35.3","6","42.9","0","NaN","5","38.5","5","71.4","1","20","1","16.7","0","NaN","0","NaN","0","0","9","75","2","33.3","1","33.3","2","20","0","NaN","2","100","2","66.7","3","27.3","3","60","7","77.8","1","16.7","1","33.3","3","23.1","0","NaN"
"618","Total","31","100","17","100","14","100","0","NaN","13","100","7","100","5","100","6","100","0","NaN","0","NaN","10","100","12","100","6","100","3","100","10","100","0","NaN","2","100","3","100","11","100","5","100","9","100","6","100","3","100","13","100","0","NaN"
"619",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"620","P18b_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"621","Lo vendería","31","70.5","15","62.5","16","80","0","NaN","8","57.1","9","81.8","5","62.5","9","81.8","0","NaN","0","NaN","7","53.8","13","76.5","8","80","3","75","7","58.3","1","100","5","62.5","5","100","8","66.7","5","83.3","12","85.7","7","70","3","75","9","56.2","0","NaN"
"622","Lo regalaría","13","29.5","9","37.5","4","20","0","NaN","6","42.9","2","18.2","3","37.5","2","18.2","0","NaN","0","NaN","6","46.2","4","23.5","2","20","1","25","5","41.7","0","0","3","37.5","0","0","4","33.3","1","16.7","2","14.3","3","30","1","25","7","43.8","0","NaN"
"623","Total","44","100","24","100","20","100","0","NaN","14","100","11","100","8","100","11","100","0","NaN","0","NaN","13","100","17","100","10","100","4","100","12","100","1","100","8","100","5","100","12","100","6","100","14","100","10","100","4","100","16","100","0","NaN"
"624",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"625","P18b2_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"626","Familiar","15","34.1","11","45.8","4","20","0","NaN","4","28.6","4","36.4","5","62.5","2","18.2","0","NaN","0","NaN","7","53.8","4","23.5","3","30","1","25","5","41.7","0","0","4","50","2","40","4","33.3","0","0","3","21.4","3","30","1","25","8","50","0","NaN"
"627","Amigo","12","27.3","7","29.2","5","25","0","NaN","2","14.3","2","18.2","1","12.5","7","63.6","0","NaN","0","NaN","3","23.1","5","29.4","3","30","1","25","2","16.7","0","0","2","25","0","0","5","41.7","3","50","3","21.4","5","50","1","25","3","18.8","0","NaN"
"628","Otro","17","38.6","6","25","11","55","0","NaN","8","57.1","5","45.5","2","25","2","18.2","0","NaN","0","NaN","3","23.1","8","47.1","4","40","2","50","5","41.7","1","100","2","25","3","60","3","25","3","50","8","57.1","2","20","2","50","5","31.2","0","NaN"
"629","Total","44","100","24","100","20","100","0","NaN","14","100","11","100","8","100","11","100","0","NaN","0","NaN","13","100","17","100","10","100","4","100","12","100","1","100","8","100","5","100","12","100","6","100","14","100","10","100","4","100","16","100","0","NaN"
"630",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"631","P18b_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
